Collection/Population Locality,SpecimenNumber,Notes,IntCal13 (CAL BP),C14 years BP,Cal Age (ka),Age Error,Age bound (lower),Age bound (upper),Lat,Long,Elevation (ASL) m,GISP2 Temp (IntCal13),Temp Err (lower),Temp Err (upper),Temp err,Genus,Species,SpeciesID,GL,DstL,DstBr,DstDp,GBr,GDp
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,150,98.5,40,43,53,62
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,153,98,39,41,52,62
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,,97.8,39,42,,
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,153,99.4,38,42,50,57
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,148,99.2,39,41,53,62
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,146,94.6,38,40,51,59
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,,93.5,38,40,,
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,149,96.1,41,40,49,62
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,152.3,101.3,38,42,49,59
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,,101.2,40,43,,
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,175,115,49,52,65,71
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,165,107.3,45,50,61,70
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,166,108.9,45,46,59,65
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,165,108.9,41,42,55,64
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,167,108,43,44,58,67
Olsen-Chubbuck,,Average of 8 dates,10590,9395,10590,55,10535,10645,38.7,-102.5,1315,-33.3,-33.1,-33.6,0.5,Bison,antiquus,2,165,108.1,45,46,58,68
Hudson Meng,120-62,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,,113.6,41,45,60,65
Hudson Meng,121-1,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,150,,,,45,58
Hudson Meng,138-86,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,154,99.3,,,,
Hudson Meng,151-27,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,143,93.4,,,,59
Hudson Meng,157-16,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,185,122.2,,,,72
Hudson Meng,157-62,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,184,125.4,,,,
Hudson Meng,157-78,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,168,112.2,44,46,59,71
Hudson Meng,174-52,Average of 3 dates,10615,9418,10615,55,10560,10670,42.8,-103.6,1263,-33.4,-33.2,-33.8,0.6,Bison,antiquus,2,152,98.4,37,41,,
